651,1,3,"Tempra","",2006-05-15 00:09:19.093000000
652,1,2,"Tipo","",2006-05-15 00:09:35.090000000
653,1,2,"147","N",2010-05-31 10:43:57.297000000
654,1,2,"124","",2006-05-15 00:11:43.077000000
655,1,6,"Coup‚","",2006-05-15 00:12:09.670000000
656,1,7,"Dardo","",2006-05-15 00:13:08.043000000
658,3,3,"Versailles","",2006-05-15 01:29:18.530000000
659,3,3,"Verona","",2006-05-15 01:29:34.733000000
660,3,3,"Taurus","",2006-05-15 01:29:54.653000000
661,3,4,"Taurus SW","",2009-11-30 18:16:08.450000000
662,3,4,"Royale","",2006-05-15 01:31:39.217000000
663,3,6,"Probe","",2006-05-15 01:31:53.997000000
664,3,11,"Pampa","",2006-05-15 01:48:07.703000000
665,3,1,"Aerostar","",2006-05-15 01:52:56.390000000
666,3,2,"Aspire","",2006-05-15 01:53:10.560000000
667,3,4,"Belina","",2006-05-15 01:53:23.967000000
668,3,3,"Corcel","",2006-05-15 01:54:08.857000000
669,3,2,"Escort","",2006-05-15 01:56:00.483000000
670,3,3,"Del Rey","",2006-05-15 02:04:21.810000000
671,3,4,"Del Rey Belina","",2006-05-15 02:06:54.047000000
672,3,4,"Del Rey Scala","",2006-05-15 02:08:05.187000000
673,3,3,"Landau","",2006-05-15 02:09:12.747000000
674,3,12,"Mustang","",2006-05-15 02:12:44.293000000
675,3,6,"Maverick","",2006-05-15 02:09:51.903000000
676,3,3,"Galaxie","",2006-05-15 02:13:09.030000000
677,3,8,"Jeep","",2006-05-15 02:13:52.420000000
678,3,11,"F-100","",2006-05-15 02:15:45.997000000
679,3,11,"F-1000","",2006-05-15 02:15:57.437000000
680,3,11,"F-150","",2006-05-15 02:29:50.310000000
681,3,11,"F-350","S",2009-01-22 15:08:59.933000000
682,3,11,"F-75","",2006-05-15 02:17:02.920000000
683,3,1,"Windstar","",2006-05-15 02:27:07.920000000
684,3,9,"Expedition","",2006-05-15 02:28:27.857000000
685,3,10,"Club Wagon","",2006-05-15 02:32:04.997000000
686,3,3,"Contour","",2006-05-15 02:33:46.607000000
687,3,7,"Cobra","",2006-05-15 02:35:38.250000000
688,3,3,"Crown Victoria","",2006-05-15 02:36:09.373000000
689,3,10,"Furglaine","",2006-05-15 02:36:37.983000000
690,3,10,"Ibiza","",2006-05-15 02:36:57.420000000
691,3,8,"Rural","",2006-05-15 02:37:47.373000000
692,3,6,"Thunderbird","",2006-05-15 02:38:11.467000000
693,4,11,"S10 Cabine Estendida","",2006-05-15 14:19:32.170000000
694,59,2,"Metro","",2006-05-19 09:42:16.293000000
695,73,1,"Grand Voyager","",2006-05-19 09:45:13.653000000
696,73,3,"Sundance","",2006-05-19 09:45:51.233000000
697,52,6,"Bianco S","",2006-05-19 09:47:56.950000000
698,55,4,"Vemaguet","",2006-05-19 09:50:28.890000000
699,55,3,"Belcar","",2006-05-19 09:50:45.610000000
700,55,3,"Candango","",2006-05-19 10:22:26.640000000
701,55,2,"Fissore","",2006-05-19 10:22:49.390000000
702,57,9,"Camper","",2006-05-19 10:28:03.497000000
703,60,9,"Tocantis","",2006-05-19 10:29:42.153000000
704,60,8,"Xavante","",2006-05-19 10:30:19.717000000
705,63,9,"Rodeo","",2006-05-19 10:47:02.623000000
706,63,9,"Hombre","",2006-05-19 10:49:47.483000000
707,63,9,"Trooper","",2006-05-19 10:50:22.657000000
708,63,9,"Impulse","",2006-05-19 10:51:33.793000000
709,63,9,"Amigo","",2006-05-19 10:51:49.950000000
710,71,7,"MP Lafer","",2006-05-19 10:53:56.700000000
711,77,8,"Jeep Willys","",2006-05-19 11:13:17.670000000
712,77,3,"Aero-Willys","",2006-05-19 11:07:27.200000000
713,77,8,"Rural","",2006-05-19 11:13:45.903000000
714,69,2,"Cooper","S",2010-05-31 12:24:47.357000000
715,69,2,"Morris","",2006-05-19 11:20:16.123000000
716,67,3,"Sable","",2006-05-19 11:25:35.983000000
717,67,3,"Cougar","",2006-05-19 11:25:56.873000000
718,67,3,"Mystique","",2006-05-19 11:59:52.793000000
719,67,1,"Villager","",2006-05-19 12:00:47.233000000
720,54,3,"Eldorado","",2006-05-19 16:50:13.623000000
721,54,3,"De Ville","",2006-06-05 19:18:02.013000000
722,54,3,"Seville","",2006-05-19 16:51:06.200000000
723,61,8,"H1","",2006-05-20 13:11:09.623000000
724,6,2,"106","",2006-05-26 13:09:19.217000000
725,6,3,"306 Sedan","",2006-05-26 13:13:13.827000000
726,6,4,"306 Break","",2006-05-26 13:13:55.047000000
727,6,6,"406 CoupŠ","",2006-05-26 13:25:37.513000000
728,6,4,"406 Break","",2006-05-26 13:28:04.890000000
729,6,3,"607","",2006-05-26 13:30:13.890000000
730,5,3,"Gordini","",2006-05-29 14:09:31.763000000
731,6,1,"806","",2006-05-31 15:38:03.280000000
732,22,2,"Accent","",2006-05-31 15:42:27.437000000
733,13,11,"B2200","",2006-05-31 15:48:12.827000000
735,9,1,"Carens","S",2009-09-15 18:20:28.153000000
736,9,3,"Clarus","",2006-05-31 16:06:34.577000000
737,9,4,"Clarus Wagon","",2006-05-31 16:07:25.060000000
738,36,4,"Cordoba Vario","",2006-05-31 16:19:44.030000000
739,8,6,"Eclipse","N",2010-05-31 12:29:59.577000000
740,8,3,"Lancer","S",2010-12-07 14:35:22.950000000
741,13,1,"MPV","",2006-05-31 17:00:34.467000000
742,13,3,"Proteg‚","",2006-05-31 17:08:16.390000000
743,9,3,"Sephia","",2006-05-31 17:18:26.373000000
744,9,3,"Shuma","",2006-05-31 17:19:28.403000000
745,4,11,"Silverado","",2006-05-31 17:20:37.857000000
746,8,1,"Space Wagon","",2006-05-31 17:22:38.560000000
747,4,9,"Tracker","S",2007-05-09 11:59:25.810000000
748,5,2,"Twingo","",2006-05-31 17:27:57.937000000
749,2,5,"Van","",2006-05-31 17:29:13.467000000
751,3,3,"Fiesta Street Sedan","",2006-05-31 17:36:30.997000000
752,51,3,"Brooklands","",2006-06-05 18:58:07.500000000
753,51,3,"Continental","",2006-06-05 18:58:32.827000000
754,51,3,"R","",2006-06-05 18:58:46.140000000
755,53,3,"Century","",2006-06-05 19:11:17.623000000
756,53,3,"Dinaflow","",2006-06-05 19:13:29.920000000
757,53,3,"Regal","",2006-06-05 19:13:42.467000000
758,53,7,"Roadster","",2006-06-05 19:15:56.280000000
759,53,3,"Skylark","",2006-06-05 19:16:18.907000000
760,54,3,"Brougham","",2006-06-05 19:18:24.607000000
761,54,3,"Limousine","",2006-06-05 19:18:40.793000000
762,47,7,"Super 90","S",2010-06-10 15:24:01.107000000
763,58,3,"2000","",2006-06-05 19:23:24.373000000
764,18,4,"300 C Touring","S",2006-08-08 15:29:43.530000000
765,7,1,"Classe B","S",2006-08-15 17:38:06.577000000
766,2,6,"Karmann Ghia Cupˆ","",2006-08-16 18:42:13.640000000
767,2,7,"Karmann Ghia Convers¡vel","",2006-08-16 18:43:10.293000000
768,6,3,"307 Sedan","S",2006-08-25 18:04:53.700000000
769,9,3,"Magentis","S",2006-09-01 17:22:10.950000000
771,19,2,"C4","S",2006-09-15 11:41:19.593000000
772,4,3,"Prisma","S",2006-10-23 15:39:00.217000000
773,23,9,"Sport","S",2012-02-14 10:41:33.217000000
774,31,9,"Q7","S",2006-11-13 19:00:39.827000000
775,5,4,"M‚gane Grand Tour","S",2006-12-04 19:44:38.747000000
776,39,11,"Pantanal","N",2009-12-03 19:10:27.357000000
777,31,7,"A4 Cabriolet","N",2009-12-03 18:49:01.200000000
778,29,9,"Commander","N",2009-12-03 18:47:21.293000000
779,19,3,"C6","N",2009-12-03 18:29:20.670000000
780,19,3,"C4 Pallas","S",2007-06-21 18:16:24.797000000
781,5,3,"Logan","S",2007-07-16 14:16:40.433000000
782,14,2,"C30","S",2007-07-02 18:07:37.967000000
783,10,2,"Tiida","S",2007-07-27 19:02:37.093000000
784,22,9,"Veracruz","S",2007-09-13 17:43:49.967000000
785,9,2,"Picanto","S",2007-10-08 14:01:05.780000000
786,4,2,"Vectra GT","S",2007-10-15 17:20:14.560000000
787,5,2,"Sandero","S",2008-02-07 18:48:45.030000000
788,22,3,"Azera","S",2008-02-07 19:07:31.340000000
789,56,8,"Engesa","N",2008-04-03 12:17:13.797000000
790,28,8,"Montez","N",2008-04-03 12:57:04.967000000
791,50,6,"AM4","N",2008-04-03 14:57:14
792,40,8,"CL-330","N",2008-04-03 16:24:42.670000000
793,4,11,"3100","N",2008-05-14 11:50:08.607000000
794,19,1,"C4 - Grand Picasso","S",2009-08-17 17:17:41.373000000
795,2,2,"Crossfox","S",2008-05-15 11:58:33.060000000
796,7,3,"230 S","",2008-06-12 11:42:45.467000000
797,7,3,"450 SEL","",2008-06-17 15:06:29.310000000
798,8,9,"Outlander","S",2009-10-23 12:00:33.543000000
799,2,4,"Jetta Variant","S",2010-05-31 15:02:46.653000000
800,5,1,"Grand Sc‚nic","S",2010-05-31 12:43:55.560000000
801,7,6,"Classe CLS","S",2010-07-06 16:40:45.193000000
802,5,6,"M‚gane Coup‚ Cabriolet","",2008-07-15 18:25:33.420000000
803,6,2,"207 Hatch","S",2009-06-19 15:04:24.937000000
804,6,4,"207 SW","S",2009-06-19 14:43:56.750000000
805,70,11,"BG-TRUCK","",2008-08-18 14:19:03.967000000
806,1,3,"Linea","S",2008-09-29 14:05:56.437000000
807,4,9,"Captiva Sport","S",2008-10-08 12:39:52.217000000
808,14,9,"XC70","N",2011-10-06 10:59:25.013000000
809,24,2,"Impreza","S",2008-10-14 13:38:40.733000000
810,24,2,"Tribeca","S",2008-10-15 20:19:26.577000000
811,6,3,"207 Sedan","S",2013-08-07 09:39:01.780000000
812,11,8,"FJ CRUISER","",2008-11-04 14:56:58.967000000
813,62,9,"FX35","S",2009-11-17 10:38:19.077000000
814,80,2,"M100 ","S",2009-01-13 14:56:46.093000000
815,80,9,"ULC ","S",2009-01-13 14:57:04.857000000
816,79,1,"Topic ","S",2009-01-20 15:42:27.263000000
817,79,1,"Towner ","S",2009-01-20 15:42:27.263000000
818,3,9,"Edge","S",2009-01-14 14:03:15.607000000
819,14,9,"XC60 ","S",2009-01-20 14:34:44.997000000
820,3,11,"F-4000","S",2009-01-22 15:09:13.983000000
821,61,8,"H3","",2009-01-21 15:37:41.827000000
822,10,2,"Livina","S",2009-03-31 17:37:31.797000000
823,5,3,"Symbol","S",2009-04-03 12:32:37.280000000
824,81,2,"F0","N",2009-06-04 11:02:01.730000000
825,81,3,"F3","N",2009-06-04 11:02:01.730000000
826,81,2,"F3R","N",2009-06-04 11:02:01.730000000
827,81,3,"F6","N",2009-06-04 11:02:01.730000000
828,15,9,"X6","S",2009-12-03 18:24:19.403000000
829,15,3,"Serie 7","S",2013-03-13 10:59:39.340000000
830,22,2,"I30","S",2009-08-18 14:46:45.843000000
831,6,4,"207 Escapade","S",2009-06-19 15:12:44.077000000
832,10,4,"Grand Livina","S",2009-07-02 10:15:29.513000000
833,9,1,"Mohave","S",2009-07-06 15:06:29.890000000
834,18,11,"Dodge RAM","N",2009-12-03 18:27:27.577000000
836,12,1,"City","S",2013-08-05 15:38:42.763000000
837,2,7,"EOS","S",2009-08-06 12:01:33.390000000
838,2,6,"Passat CC","S",2009-08-06 12:02:02.200000000
839,9,4,"Soul","S",2009-07-30 16:57:09.920000000
840,2,9,"Tiguan ","S",2009-08-06 12:02:19.247000000
841,82,11,"Chana Cargo","S",2009-08-06 16:49:13.717000000
842,82,11,"Chana Utility","S",2009-08-06 16:49:18.497000000
843,82,11,"Chana Family","S",2009-08-06 16:49:23.077000000
844,31,6,"A5","S",2009-08-14 11:51:21.373000000
845,31,9,"Q5","S",2009-08-14 12:46:11.530000000
846,31,7,"R8","S",2009-08-17 17:16:27.733000000
847,25,2,"SX4","S",2009-08-25 16:12:52.873000000
848,7,6,"Classe CLC ","S",2009-09-15 17:56:28.577000000
849,1,2,"500","S",2009-10-02 16:30:47.903000000
850,30,9,"Journey","S",2009-10-06 15:50:42.733000000
851,4,2,"Agile","S",2009-10-13 12:37:05.263000000
852,6,10,"Boxer Passageiro","S",2009-10-19 15:45:05.937000000
853,65,6,"H1","N",2009-10-29 12:24:21.687000000
854,15,7,"Serie 1 - Cabrio ","N",2013-03-13 10:59:01.280000000
855,83,5,"Daily FurgÆo","N",2009-12-03 19:20:51.920000000
856,7,9,"Classe GLK","S",2009-11-10 13:01:13.110000000
857,15,6,"Serie M","S",2013-03-13 10:59:48.357000000
858,84,9,"Mahindra SUV ","S",2009-11-16 12:14:28.640000000
859,84,11,"Mahindra Cabine Dupla ","S",2009-11-16 12:14:06.217000000
860,84,11,"Mahindra Cabine Simples ","S",2009-11-16 12:14:17.560000000
861,84,11,"Mahindra Chassi","S",2009-11-16 12:48:15.450000000
862,62,9,"FX50","S",2009-11-17 10:38:28.640000000
863,31,6,"TTS","S",2009-12-15 12:43:44.653000000
864,32,2,"XF","S",2010-05-31 11:53:14.047000000
865,7,1,"Sprinter","S",2010-03-05 13:36:28.780000000
866,4,6,"Camaro ","S",2010-03-02 13:31:58.607000000
867,85,8,"STARK ","S",2010-03-02 17:31:25.920000000
868,15,9,"X1","S",2010-03-03 17:39:58.733000000
869,86,11,"Jeep","N",2010-03-09 14:37:17.763000000
870,2,11,"Amarok","S",2010-03-17 12:33:48.750000000
872,43,9,"Action ","S",2010-05-31 14:52:40.123000000
873,43,9,"Kyron","S",2010-05-31 14:52:50.060000000
874,5,10,"Trafic","N",2010-04-09 11:45:48.013000000
875,6,11,"Hoggar","S",2010-05-03 15:05:43.607000000
876,87,3,"Cielo Sedan","S",2010-05-27 11:32:17.123000000
877,87,2,"Cielo Hatch","S",2010-05-27 11:32:21.250000000
878,87,11,"Tiggo","S",2010-05-27 11:32:25.890000000
879,87,1,"Face ","S",2010-05-27 11:32:33.750000000
880,22,9,"HR","S",2010-05-28 14:41:55.373000000
881,22,9,"IX35 ","S",2010-05-28 16:40:27.687000000
882,19,4,"C4 Picasso","S",2010-06-14 12:02:02.890000000
883,4,3,"Malibu","S",2010-06-15 10:59:19.687000000
884,7,6,"Classe CL","S",2010-07-07 14:49:09.757000000
886,19,1,"AirCross","S",2010-08-26 16:04:41.050000000
887,3,3,"New Fiesta Sedan","S",2011-12-13 15:16:07.187000000
888,9,3,"Cadenza","S",2011-07-06 17:47:24.763000000
889,6,4,"3008 ","S",2012-03-14 11:15:36.983000000
890,60,4,"Supermini","S",2010-11-17 10:31:44.920000000
891,5,3,"Fluence","S",2010-12-03 10:58:50.593000000
892,8,9,"ASX ","S",2012-03-14 11:15:59.590000000
893,5,4,"Grand Tour","S",2010-12-09 16:38:01.670000000
894,31,2,"A1","S",2010-12-15 16:18:07.250000000
895,31,6,"RS5 ","S",2010-12-15 16:18:15.967000000
896,15,3,"Serie E3","S",2013-03-13 10:59:44.060000000
897,88,2,"J3 ","S",2013-05-22 16:50:54.280000000
898,88,3,"J3 TURIN","S",2013-05-22 16:50:49.547000000
899,88,3,"J5 ","S",2013-05-22 16:50:58.687000000
900,88,1,"J6 ","S",2013-05-22 16:51:02.700000000
901,6,3,"408 Sedan","S",2011-02-21 14:01:21.450000000
902,10,3,"Tiida Sedan","S",2011-02-24 17:55:10.310000000
903,10,4,"Livina X-Gear","S",2011-02-24 17:54:56.717000000
904,31,3,"A7","S",2011-04-04 17:07:58.093000000
905,87,2,"QQ","S",2011-05-05 11:04:30.840000000
906,19,4,"C3 Picasso ","S",2011-05-26 10:43:56.263000000
907,7,9,"Classe GL ","S",2011-06-17 11:54:18.967000000
908,4,3,"Impala","N",2011-06-22 10:56:40.640000000
909,9,6,"Cerato Koup","S",2013-06-03 17:22:57.700000000
910,89,2,"320 LX","S",2011-08-18 10:09:47.043000000
911,89,3,"620 LX","S",2011-08-18 10:09:57.140000000
912,1,9,"Freemont ","S",2011-09-09 17:04:05.780000000
913,22,2,"Veloster","S",2011-09-26 16:20:49.950000000
914,10,2,"March ","S",2011-10-05 12:07:45.607000000
915,5,9,"Duster","S",2011-10-13 15:27:21.420000000
916,22,9,"HD 78","S",2011-10-20 14:39:08.763000000
917,3,2,"New Fiesta Hatch","S",2011-12-13 15:16:16.763000000
918,4,3,"Cruze","S",2011-10-31 17:27:16.340000000
919,10,3,"Versa","S",2011-11-03 13:39:29.530000000
920,6,6,"RCZ","S",2011-11-08 17:15:12.530000000
921,6,2,"207 Quiksilver","S",2011-11-16 12:41:00.750000000
922,4,3,"Cobalt ","S",2011-11-17 09:42:39.793000000
923,31,2,"RS3","S",2011-12-07 16:57:45.343000000
924,87,2,"S-18","S",2012-01-26 15:05:47.950000000
925,1,2,"Novo Uno","S",2012-02-06 11:45:46.420000000
926,2,4,"Spacecross","S",2012-02-06 11:57:10.090000000
927,2,2,"Novo Gol G6","S",2013-07-19 09:47:12.483000000
928,23,9,"Range Rover Evoque","S",2013-05-20 13:20:38.107000000
929,69,2,"One","S",2012-02-09 12:35:40.513000000
930,69,2,"Cooper Cabrio","S",2012-02-09 12:34:21.310000000
931,69,4,"Cooper Clubman","S",2012-02-09 12:34:42.670000000
932,69,9,"Countryman","S",2012-02-09 12:35:24.513000000
933,69,6,"Cooper Coup‚","S",2012-02-09 12:34:57.403000000
934,1,1,"Idea Adventure","S",2012-02-09 14:48:45.107000000
935,1,11,"Strada Adventure","S",2012-02-09 14:49:07.967000000
936,5,1,"Sandero Stepway","S",2012-02-09 14:48:14.903000000
937,30,11,"Ram 2500 ","S",2012-04-04 11:41:00.780000000
938,11,9,"SW4","",2012-02-09 17:47:09.687000000
939,7,6,"Classe C Coup‚","",2012-02-10 15:33:19.077000000
940,7,7,"Classe SLS ","",2012-02-13 11:00:52.857000000
941,6,2,"308 ","S",2012-02-16 14:25:02.310000000
942,22,4,"I30 CW","",2012-02-17 11:12:17.293000000
943,29,9,"Compass ","",2012-04-17 12:25:11.247000000
944,1,3,"Grand Siena","",2012-03-23 11:19:55.280000000
945,9,3,"Optima","S",2013-06-03 17:23:30.793000000
946,19,2,"DS3 ","",2012-05-23 10:47:19.200000000
947,1,5,"UNO","S",2012-06-04 16:33:01.250000000
948,1,11,"Strada Working","S",2013-04-17 11:26:20.467000000
949,1,11,"Strada Trekking","S",2012-05-31 17:02:29.293000000
950,1,1,"Doblo Cargo","S",2012-05-31 17:08:15.450000000
951,1,1,"Doblo Adventure","S",2012-05-31 17:08:15.450000000
952,6,3,"508 ","S",2012-06-01 12:07:02.687000000
953,31,9,"Q3","S",2012-06-06 11:09:28.670000000
954,4,2,"Sonic Hatch","S",2012-07-03 11:03:21.500000000
955,4,3,"Sonic Sedan","S",2012-07-03 11:04:28.827000000
956,4,1,"Spin","S",2012-07-03 11:34:14.153000000
958,6,6,"308 CC","S",2012-07-17 13:16:33.530000000
959,31,6,"S5 ","S",2012-07-27 11:57:15.340000000
960,31,7,"S5 ","S",2012-07-27 11:57:08.077000000
961,31,2,"S5 ","S",2012-07-27 11:57:21.640000000
962,34,2,"IS ","",2012-08-01 15:51:10.450000000
963,22,3,"Equus ","",2012-08-16 16:13:40.403000000
964,22,2,"Genesis ","",2012-08-16 16:14:09.467000000
966,11,2,"Etios Hatch","S",2013-08-01 11:11:39.670000000
967,11,3,"Etios Sedan","S",2013-08-01 11:11:49.360000000
968,14,4,"V60","S",2012-09-26 15:15:36.843000000
970,4,2,"Onix","",2012-11-06 11:54:50.653000000
971,4,2,"Cruze Sport6","S",2012-11-07 16:37:58.640000000
972,88,2,"J2","S",2013-05-22 16:50:44.420000000
973,19,2,"DS5","S",2013-01-29 16:41:30.890000000
974,4,9,"TrailBlazer","S",2013-01-29 16:40:57.340000000
975,1,1,"Adventure","S",2013-06-06 12:18:58.780000000
976,24,9,"New XV","",2013-02-20 15:53:39.590000000
977,90,2,"HB20","S",2013-02-26 11:20:49.903000000
978,2,2,"Novo Fusca","S",2013-02-26 11:18:18.763000000
979,19,6,"DS4","S",2013-02-27 16:56:30.250000000
980,90,3,"HB20S","S",2013-03-05 14:32:00.043000000
981,6,2,"208 ","S",2013-03-22 16:22:47.873000000
982,87,2,"Celer Hatch","S",2013-03-28 11:40:36.903000000
983,87,3,"Celer Sedan","S",2013-03-28 11:40:41.390000000
984,1,2,"Palio Fire","S",2013-06-06 12:23:36.530000000
985,89,9,"X60","S",2013-05-22 11:10:57.840000000
986,9,3,"New Cerato","S",2013-08-26 13:08:52.547000000
987,9,9,"New Sorento","S",2013-06-10 11:41:19.687000000
988,19,3,"C4 Lounge","",2013-08-15 17:37:00.077000000
